customerID,summary
2082-OJVTK,"Customer ID: 2082-OJVTK. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $89.2 monthly, total charges $2698.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9700-ISPUP,"Customer ID: 9700-ISPUP. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $65.5 monthly, total charges $616.9. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9839-ETQOE,"Customer ID: 9839-ETQOE. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $40.45 monthly, total charges $1912.85. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6078-VESFR,"Customer ID: 6078-VESFR. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $70.45 monthly, total charges $849.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9027-TMATR,"Customer ID: 9027-TMATR. A female customer, non-senior, uses dsl internet with two year contract. Pays $78.8 monthly, total charges $3460.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5940-NFXKV,"Customer ID: 5940-NFXKV. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $83.65 monthly, total charges $1465.75. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
1941-HOSAM,"Customer ID: 1941-HOSAM. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $90.1 monthly, total charges $90.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9110-HSGTV,"Customer ID: 9110-HSGTV. A female customer, non-senior, uses dsl internet with two year contract. Pays $82.45 monthly, total charges $5555.3. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0704-VCUMB,"Customer ID: 0704-VCUMB. A female customer, non-senior, uses no internet with two year contract. Pays $20.25 monthly, total charges $1278.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6171-ZTVYB,"Customer ID: 6171-ZTVYB. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $66.25 monthly, total charges $2907.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8053-WWDRO,"Customer ID: 8053-WWDRO. A female customer, non-senior, uses no internet with month-to-month contract. Pays $19.5 monthly, total charges $146.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
9564-KCLHR,"Customer ID: 9564-KCLHR. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $51.25 monthly, total charges $51.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
1935-IMVBB,"Customer ID: 1935-IMVBB. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $89.7 monthly, total charges $4952.95. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2535-PBCGC,"Customer ID: 2535-PBCGC. A female customer, non-senior, uses dsl internet with two year contract. Pays $64.55 monthly, total charges $4504.9. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2082-CEFLT,"Customer ID: 2082-CEFLT. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $45.6 monthly, total charges $45.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
1470-PSXNM,"Customer ID: 1470-PSXNM. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $93.65 monthly, total charges $4520.15. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1213-NGCUN,"Customer ID: 1213-NGCUN. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $49.65 monthly, total charges $267.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
2498-XLDZR,"Customer ID: 2498-XLDZR. A female customer, non-senior, uses dsl internet with two year contract. Pays $73.6 monthly, total charges $2316.85. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9866-OCCKE,"Customer ID: 9866-OCCKE. A female customer, senior, uses fiber optic internet with two year contract. Pays $109.75 monthly, total charges $8075.35. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5338-YHWYT,"Customer ID: 5338-YHWYT. A male customer, non-senior, uses dsl internet with two year contract. Pays $61.45 monthly, total charges $2302.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7718-UPSKJ,"Customer ID: 7718-UPSKJ. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $106.4 monthly, total charges $7251.9. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8731-WBBMB,"Customer ID: 8731-WBBMB. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $81.9 monthly, total charges $2078.55. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
1448-CYWKC,"Customer ID: 1448-CYWKC. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $105.2 monthly, total charges $6225.4. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7901-IIDQV,"Customer ID: 7901-IIDQV. A male customer, non-senior, uses dsl internet with one year contract. Pays $54.6 monthly, total charges $1242.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2690-DVRVK,"Customer ID: 2690-DVRVK. A male customer, non-senior, uses no internet with one year contract. Pays $20.55 monthly, total charges $99.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5688-KZTSN,"Customer ID: 5688-KZTSN. A male customer, non-senior, uses no internet with month-to-month contract. Pays $20.0 monthly, total charges $288.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
1270-XKUCC,"Customer ID: 1270-XKUCC. A female customer, non-senior, uses no internet with two year contract. Pays $19.7 monthly, total charges $599.25. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0334-ZFJSR,"Customer ID: 0334-ZFJSR. A female customer, non-senior, uses dsl internet with one year contract. Pays $66.05 monthly, total charges $3462.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2894-QOJRX,"Customer ID: 2894-QOJRX. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $34.0 monthly, total charges $853.0. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
5747-PMBSQ,"Customer ID: 5747-PMBSQ. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $92.5 monthly, total charges $934.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
5583-EJXRD,"Customer ID: 5583-EJXRD. A male customer, non-senior, uses dsl internet with two year contract. Pays $54.05 monthly, total charges $2375.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4565-EVZMJ,"Customer ID: 4565-EVZMJ. A female customer, non-senior, uses dsl internet with one year contract. Pays $58.9 monthly, total charges $2813.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3143-JQEGI,"Customer ID: 3143-JQEGI. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $88.35 monthly, total charges $1222.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
6386-SZZKH,"Customer ID: 6386-SZZKH. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $107.95 monthly, total charges $5293.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
3327-YBAKM,"Customer ID: 3327-YBAKM. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $96.9 monthly, total charges $6314.35. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9441-QHEVC,"Customer ID: 9441-QHEVC. A male customer, non-senior, uses no internet with month-to-month contract. Pays $19.1 monthly, total charges $19.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6705-LNMDD,"Customer ID: 6705-LNMDD. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $50.0 monthly, total charges $1003.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2580-ASVVY,"Customer ID: 2580-ASVVY. A female customer, non-senior, uses dsl internet with two year contract. Pays $45.4 monthly, total charges $1593.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3370-GQEAL,"Customer ID: 3370-GQEAL. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $85.45 monthly, total charges $2509.95. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5032-USPKF,"Customer ID: 5032-USPKF. A female customer, non-senior, uses dsl internet with one year contract. Pays $84.1 monthly, total charges $3187.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2982-IHMFT,"Customer ID: 2982-IHMFT. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $74.45 monthly, total charges $74.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
3521-SYVOR,"Customer ID: 3521-SYVOR. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $64.75 monthly, total charges $2345.2. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
4254-QPEDE,"Customer ID: 4254-QPEDE. A female customer, non-senior, uses dsl internet with two year contract. Pays $66.25 monthly, total charges $3330.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6283-GITPX,"Customer ID: 6283-GITPX. A male customer, non-senior, uses dsl internet with two year contract. Pays $76.9 monthly, total charges $5522.7. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9526-JAWYF,"Customer ID: 9526-JAWYF. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $89.8 monthly, total charges $2335.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
0771-CHWSK,"Customer ID: 0771-CHWSK. A male customer, non-senior, uses dsl internet with two year contract. Pays $74.6 monthly, total charges $4798.4. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9788-HNGUT,"Customer ID: 9788-HNGUT. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $116.95 monthly, total charges $8594.4. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9495-REDIY,"Customer ID: 9495-REDIY. A male customer, non-senior, uses dsl internet with one year contract. Pays $40.65 monthly, total charges $970.55. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5375-XLDOF,"Customer ID: 5375-XLDOF. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $114.35 monthly, total charges $7665.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1172-VIYBP,"Customer ID: 1172-VIYBP. A male customer, non-senior, uses dsl internet with two year contract. Pays $69.7 monthly, total charges $3686.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5649-VUKMC,"Customer ID: 5649-VUKMC. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $95.5 monthly, total charges $1115.15. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
6559-PDZLR,"Customer ID: 6559-PDZLR. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $98.65 monthly, total charges $2537.0. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8992-OBVDG,"Customer ID: 8992-OBVDG. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $61.65 monthly, total charges $1393.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4273-MBHYA,"Customer ID: 4273-MBHYA. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $89.35 monthly, total charges $89.35. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4724-WXVWF,"Customer ID: 4724-WXVWF. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $95.4 monthly, total charges $4445.3. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5701-GUXDC,"Customer ID: 5701-GUXDC. A female customer, non-senior, uses dsl internet with one year contract. Pays $35.4 monthly, total charges $978.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1460-UZPRJ,"Customer ID: 1460-UZPRJ. A male customer, non-senior, uses no internet with two year contract. Pays $19.95 monthly, total charges $1258.15. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6082-GLJIX,"Customer ID: 6082-GLJIX. A male customer, non-senior, uses no internet with month-to-month contract. Pays $19.25 monthly, total charges $331.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5143-EGQFK,"Customer ID: 5143-EGQFK. A female customer, senior, uses dsl internet with month-to-month contract. Pays $29.65 monthly, total charges $291.4. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
4919-IKATY,"Customer ID: 4919-IKATY. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $84.5 monthly, total charges $453.75. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
2495-TTHBQ,"Customer ID: 2495-TTHBQ. A female customer, non-senior, uses no internet with one year contract. Pays $20.4 monthly, total charges $84.75. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0485-ZBSLN,"Customer ID: 0485-ZBSLN. A male customer, non-senior, uses no internet with two year contract. Pays $24.75 monthly, total charges $1715.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3810-PJUHR,"Customer ID: 3810-PJUHR. A male customer, non-senior, uses no internet with two year contract. Pays $25.35 monthly, total charges $1715.15. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9050-QLROH,"Customer ID: 9050-QLROH. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $90.7 monthly, total charges $1597.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
0847-HGRML,"Customer ID: 0847-HGRML. A male customer, non-senior, uses no internet with two year contract. Pays $20.0 monthly, total charges $1250.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8232-CTLKO,"Customer ID: 8232-CTLKO. A female customer, non-senior, uses dsl internet with two year contract. Pays $59.75 monthly, total charges $3996.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9227-YBAXE,"Customer ID: 9227-YBAXE. A female customer, non-senior, uses dsl internet with two year contract. Pays $82.5 monthly, total charges $5215.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6168-WFVVF,"Customer ID: 6168-WFVVF. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $70.3 monthly, total charges $235.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9860-LISIZ,"Customer ID: 9860-LISIZ. A female customer, non-senior, uses no internet with month-to-month contract. Pays $20.35 monthly, total charges $673.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0112-QAWRZ,"Customer ID: 0112-QAWRZ. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $90.8 monthly, total charges $1442.2. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0877-SDMBN,"Customer ID: 0877-SDMBN. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $103.95 monthly, total charges $5639.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
2786-GCDPI,"Customer ID: 2786-GCDPI. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $104.95 monthly, total charges $5222.35. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4043-MKDTV,"Customer ID: 4043-MKDTV. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $105.25 monthly, total charges $7291.75. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8065-YKXKD,"Customer ID: 8065-YKXKD. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $74.75 monthly, total charges $799.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9637-EIHEQ,"Customer ID: 9637-EIHEQ. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $50.8 monthly, total charges $50.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
9229-RQABD,"Customer ID: 9229-RQABD. A male customer, non-senior, uses no internet with one year contract. Pays $23.75 monthly, total charges $424.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8313-KTIHG,"Customer ID: 8313-KTIHG. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $61.3 monthly, total charges $249.4. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5320-BRKGK,"Customer ID: 5320-BRKGK. A female customer, non-senior, uses dsl internet with two year contract. Pays $75.8 monthly, total charges $4415.75. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6284-KMNUF,"Customer ID: 6284-KMNUF. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $98.0 monthly, total charges $5270.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9689-PTNPG,"Customer ID: 9689-PTNPG. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $80.25 monthly, total charges $144.55. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9465-RWMXL,"Customer ID: 9465-RWMXL. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $78.9 monthly, total charges $2447.95. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
6229-UOLQL,"Customer ID: 6229-UOLQL. A male customer, non-senior, uses dsl internet with one year contract. Pays $52.0 monthly, total charges $2884.9. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2362-IBOOY,"Customer ID: 2362-IBOOY. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $84.75 monthly, total charges $3050.15. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
3137-LUPIX,"Customer ID: 3137-LUPIX. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $64.4 monthly, total charges $253.0. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0843-WTBXE,"Customer ID: 0843-WTBXE. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $85.45 monthly, total charges $4517.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
6143-JQKEA,"Customer ID: 6143-JQKEA. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $45.8 monthly, total charges $436.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8676-OOQEJ,"Customer ID: 8676-OOQEJ. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $30.5 monthly, total charges $118.4. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5515-IDEJJ,"Customer ID: 5515-IDEJJ. A male customer, non-senior, uses no internet with month-to-month contract. Pays $19.9 monthly, total charges $19.9. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9701-CDXHR,"Customer ID: 9701-CDXHR. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $69.15 monthly, total charges $3649.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7450-NWRTR,"Customer ID: 7450-NWRTR. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $99.45 monthly, total charges $1200.15. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8124-NZVGJ,"Customer ID: 8124-NZVGJ. A female customer, non-senior, uses dsl internet with one year contract. Pays $49.25 monthly, total charges $255.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2162-FRZAA,"Customer ID: 2162-FRZAA. A male customer, non-senior, uses dsl internet with two year contract. Pays $39.35 monthly, total charges $2395.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5376-DEQCP,"Customer ID: 5376-DEQCP. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $70.6 monthly, total charges $70.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
5118-MUEYH,"Customer ID: 5118-MUEYH. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $105.1 monthly, total charges $5083.55. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9095-HFAFX,"Customer ID: 9095-HFAFX. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $81.0 monthly, total charges $389.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
5627-TVBPP,"Customer ID: 5627-TVBPP. A female customer, non-senior, uses no internet with one year contract. Pays $20.1 monthly, total charges $644.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2379-ENZGV,"Customer ID: 2379-ENZGV. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $84.85 monthly, total charges $523.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
3936-QQFLL,"Customer ID: 3936-QQFLL. A male customer, non-senior, uses no internet with month-to-month contract. Pays $19.75 monthly, total charges $39.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2589-AYCRP,"Customer ID: 2589-AYCRP. A female customer, non-senior, uses no internet with one year contract. Pays $19.75 monthly, total charges $989.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4067-HLYQI,"Customer ID: 4067-HLYQI. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $70.4 monthly, total charges $2406.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5124-EOGYE,"Customer ID: 5124-EOGYE. A male customer, non-senior, uses no internet with two year contract. Pays $20.45 monthly, total charges $638.55. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5057-RKGLH,"Customer ID: 5057-RKGLH. A female customer, non-senior, uses no internet with two year contract. Pays $20.35 monthly, total charges $191.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0292-WEGCH,"Customer ID: 0292-WEGCH. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $86.2 monthly, total charges $4524.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8910-ICHIU,"Customer ID: 8910-ICHIU. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $95.65 monthly, total charges $4664.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4097-YODCF,"Customer ID: 4097-YODCF. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $103.8 monthly, total charges $3470.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9715-WZCLW,"Customer ID: 9715-WZCLW. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $97.2 monthly, total charges $6910.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9786-YWNHU,"Customer ID: 9786-YWNHU. A female customer, non-senior, uses dsl internet with two year contract. Pays $63.55 monthly, total charges $4014.2. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6407-GSJNL,"Customer ID: 6407-GSJNL. A female customer, non-senior, uses no internet with two year contract. Pays $24.95 monthly, total charges $1288.0. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6005-OBZPH,"Customer ID: 6005-OBZPH. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $89.15 monthly, total charges $2277.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
4049-ZPALD,"Customer ID: 4049-ZPALD. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $99.0 monthly, total charges $6375.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7932-WPTDS,"Customer ID: 7932-WPTDS. A female customer, senior, uses dsl internet with month-to-month contract. Pays $24.8 monthly, total charges $24.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
3733-UOCWF,"Customer ID: 3733-UOCWF. A male customer, senior, uses fiber optic internet with one year contract. Pays $85.55 monthly, total charges $5251.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6833-JMZYP,"Customer ID: 6833-JMZYP. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $94.0 monthly, total charges $1505.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2722-VOJQL,"Customer ID: 2722-VOJQL. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $105.65 monthly, total charges $6903.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
1310-QRITU,"Customer ID: 1310-QRITU. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $50.3 monthly, total charges $913.3. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8961-QDZZJ,"Customer ID: 8961-QDZZJ. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $95.0 monthly, total charges $5535.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9715-SBVSU,"Customer ID: 9715-SBVSU. A male customer, non-senior, uses dsl internet with two year contract. Pays $61.4 monthly, total charges $815.55. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8490-BXHEO,"Customer ID: 8490-BXHEO. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $80.55 monthly, total charges $1411.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7173-TETGO,"Customer ID: 7173-TETGO. A female customer, senior, uses fiber optic internet with two year contract. Pays $78.5 monthly, total charges $5602.25. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7929-SKFGK,"Customer ID: 7929-SKFGK. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $114.3 monthly, total charges $8244.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2300-RQGOI,"Customer ID: 2300-RQGOI. A female customer, non-senior, uses no internet with two year contract. Pays $20.05 monthly, total charges $741.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3563-SVYLG,"Customer ID: 3563-SVYLG. A male customer, non-senior, uses dsl internet with two year contract. Pays $62.65 monthly, total charges $4375.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5228-EXCET,"Customer ID: 5228-EXCET. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $80.85 monthly, total charges $1008.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
6435-VWCCY,"Customer ID: 6435-VWCCY. A male customer, senior, uses fiber optic internet with two year contract. Pays $92.7 monthly, total charges $5968.4. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
